taxon_id,scientific_name,rank,source_material_status,wikipedia_status,available_article_urls,botanical_source_urls,record_path
343018,Agrostis reuteri,species,taxon_matched_text,article_title_matched,https://pt.wikipedia.org/wiki/Agrostis_reuteri,,taxa/343018.json
343039,Faidherbia albida,species,taxon_matched_text,article_title_matched,https://en.wikipedia.org/wiki/Faidherbia | https://es.wikipedia.org/wiki/Faidherbia_albida | https://pt.wikipedia.org/wiki/Faidherbia,,taxa/343039.json
343402,Codium vermilara,species,taxonomy_only,taxonomy_only,,,taxa/343402.json
343442,Rumex lunaria,species,taxon_matched_text,article_title_matched,https://en.wikipedia.org/wiki/Rumex_lunaria,,taxa/343442.json
343693,Bromelia humilis,species,taxon_matched_text,article_title_matched,https://en.wikipedia.org/wiki/Bromelia_humilis,,taxa/343693.json
343735,Aloe camperi,species,taxon_matched_text,article_title_matched,https://en.wikipedia.org/wiki/Aloe_camperi | https://pt.wikipedia.org/wiki/Aloe_camperi,,taxa/343735.json
343774,Diospyros ferrea,species,taxon_matched_text,article_title_matched,https://en.wikipedia.org/wiki/Diospyros_ferrea,,taxa/343774.json
343822,Hoya pubicalyx,species,taxon_matched_text,article_title_matched,https://en.wikipedia.org/wiki/Hoya_pubicalyx,,taxa/343822.json
343829,Diospyros nigra,species,taxon_matched_text,article_title_matched,https://en.wikipedia.org/wiki/Diospyros_nigra | https://pt.wikipedia.org/wiki/Diospyros_nigra,,taxa/343829.json
344618,Syzygium myrtifolium,species,taxon_matched_text,article_title_matched,https://en.wikipedia.org/wiki/Syzygium_myrtifolium,,taxa/344618.json
344679,Iberis saxatilis,species,taxon_matched_text,article_title_matched,https://en.wikipedia.org/wiki/Iberis_saxatilis,,taxa/344679.json
344961,Bambusa oldhamii,species,taxon_matched_text,article_title_matched,https://en.wikipedia.org/wiki/Bambusa_oldhamii,,taxa/344961.json
345108,Ankistrodesmus falcatus,species,taxonomy_only,taxonomy_only,,,taxa/345108.json
345556,Borassus flabellifer,species,taxon_matched_text,article_title_matched,https://en.wikipedia.org/wiki/Borassus_flabellifer,,taxa/345556.json
345577,Hymenocallis speciosa,species,taxon_matched_text,article_title_matched,https://en.wikipedia.org/wiki/Hymenocallis_speciosa,,taxa/345577.json
345967,Spondias dulcis,species,taxon_matched_text,article_title_matched,https://en.wikipedia.org/wiki/Spondias_dulcis | https://pt.wikipedia.org/wiki/Caj%C3%A1-manga,,taxa/345967.json
346027,Marchesinia mackaii,species,taxon_matched_text,article_title_matched,https://en.wikipedia.org/wiki/Marchesinia_mackaii,,taxa/346027.json
346164,Dianella ensifolia,species,taxon_matched_text,article_title_matched,https://en.wikipedia.org/wiki/Dianella_ensifolia,,taxa/346164.json
346386,Phoenix rupicola,species,taxon_matched_text,article_title_matched,https://en.wikipedia.org/wiki/Phoenix_rupicola,,taxa/346386.json
346411,Vanda coerulea,species,taxon_matched_text,article_title_matched,https://en.wikipedia.org/wiki/Vanda_coerulea,,taxa/346411.json
346421,Aechmea fulgens,species,taxon_matched_text,article_title_matched,https://en.wikipedia.org/wiki/Aechmea_fulgens | https://pt.wikipedia.org/wiki/Aechmea_fulgens,,taxa/346421.json
346922,Artemisia gorgonum,species,taxon_matched_text,article_title_matched,https://en.wikipedia.org/wiki/Artemisia_gorgonum,,taxa/346922.json
347625,Blumea balsamifera,species,taxon_matched_text,article_title_matched,https://en.wikipedia.org/wiki/Blumea_balsamifera,,taxa/347625.json
348343,Nepenthes mirabilis,species,taxon_matched_text,article_title_matched,https://en.wikipedia.org/wiki/Nepenthes_mirabilis,,taxa/348343.json
349227,Myoporum parvifolium,species,taxon_matched_text,article_title_matched,https://en.wikipedia.org/wiki/Myoporum_parvifolium,,taxa/349227.json
353651,Suaeda australis,species,taxon_matched_text,article_title_matched,https://en.wikipedia.org/wiki/Suaeda_australis,,taxa/353651.json
354716,Puya coerulea,species,taxon_matched_text,article_title_matched,https://en.wikipedia.org/wiki/Puya_coerulea,,taxa/354716.json
356040,Andreaea frigida,species,taxon_matched_text,article_title_matched,https://en.wikipedia.org/wiki/Andreaea_frigida,,taxa/356040.json
356041,Anomobryum lusitanicum,species,taxonomy_only,taxonomy_only,,,taxa/356041.json
358122,Ficus fistulosa,species,taxon_matched_text,article_title_matched,https://en.wikipedia.org/wiki/Ficus_fistulosa,,taxa/358122.json
358403,Narcissus assoanus,species,taxon_matched_text,article_title_matched,https://en.wikipedia.org/wiki/Narcissus_assoanus,,taxa/358403.json
359066,Nama hispida,species,taxon_matched_text,article_title_matched,https://en.wikipedia.org/wiki/Nama_hispida,,taxa/359066.json
359289,Amaranthus graecizans,species,taxon_matched_text,article_title_matched,https://en.wikipedia.org/wiki/Amaranthus_graecizans | https://pt.wikipedia.org/wiki/Amaranthus_graecizans,,taxa/359289.json
359341,Polystichum × maderense,hybrid,taxonomy_only,taxonomy_only,,,taxa/359341.json
359466,Silaum silaus,species,taxon_matched_text,article_title_matched,https://en.wikipedia.org/wiki/Silaum_silaus,,taxa/359466.json
359748,Blechnum cordatum,species,text_needs_scope_review,articles_need_scope_review,https://en.wikipedia.org/wiki/Parablechnum_cordatum,,taxa/359748.json
360189,Origanum onites,species,taxon_matched_text,article_title_matched,https://en.wikipedia.org/wiki/Origanum_onites,,taxa/360189.json
361074,Oxalis caprina,species,taxon_matched_text,article_title_matched,https://en.wikipedia.org/wiki/Oxalis_caprina,,taxa/361074.json
361653,Potentilla supina,species,taxon_matched_text,article_title_matched,https://en.wikipedia.org/wiki/Potentilla_supina,,taxa/361653.json
362175,Sideroxylon inerme,species,taxon_matched_text,article_title_matched,https://en.wikipedia.org/wiki/Sideroxylon_inerme,,taxa/362175.json
362659,Avena nuda,species,taxon_matched_text,article_title_matched,https://en.wikipedia.org/wiki/Avena_nuda,,taxa/362659.json
363441,Espostoa,genus,taxon_matched_text,article_title_matched,https://en.wikipedia.org/wiki/Espostoa | https://pt.wikipedia.org/wiki/Espostoa,,taxa/363441.json
363507,Colchicum cupanii,species,taxon_matched_text,article_title_matched,https://en.wikipedia.org/wiki/Colchicum_cupanii,,taxa/363507.json
363583,Opuntia elata,species,taxon_matched_text,article_title_matched,https://en.wikipedia.org/wiki/Opuntia_elata,,taxa/363583.json
364987,Butia yatay,species,taxon_matched_text,article_title_matched,https://en.wikipedia.org/wiki/Butia_yatay | https://pt.wikipedia.org/wiki/Butia_yatay,,taxa/364987.json
364998,Butia odorata,species,taxon_matched_text,article_title_matched,https://en.wikipedia.org/wiki/Butia_odorata,,taxa/364998.json
365243,Euterpe precatoria,species,taxon_matched_text,article_title_matched,https://en.wikipedia.org/wiki/Euterpe_precatoria | https://pt.wikipedia.org/wiki/Euterpe_precatoria,,taxa/365243.json
365642,Livistona jenkinsiana,species,taxon_matched_text,article_title_matched,https://en.wikipedia.org/wiki/Livistona_jenkinsiana,,taxa/365642.json
365657,Manicaria saccifera,species,text_needs_scope_review,articles_need_scope_review,https://en.wikipedia.org/wiki/Manicaria | https://pt.wikipedia.org/wiki/Manicaria | https://pt.wikipedia.org/wiki/Ubu%C3%A7u,,taxa/365657.json
365732,Phoenix theophrasti,species,taxon_matched_text,article_title_matched,https://en.wikipedia.org/wiki/Phoenix_theophrasti,,taxa/365732.json
366007,Rhopalostylis baueri,species,taxon_matched_text,article_title_matched,https://en.wikipedia.org/wiki/Rhopalostylis_baueri,,taxa/366007.json
366106,Trachycarpus martianus,species,taxon_matched_text,article_title_matched,https://en.wikipedia.org/wiki/Trachycarpus_martianus,,taxa/366106.json
366613,Beilschmiedia tawa,species,taxon_matched_text,article_title_matched,https://en.wikipedia.org/wiki/Beilschmiedia_tawa,,taxa/366613.json
366734,Parsonsia heterophylla,species,taxon_matched_text,article_title_matched,https://en.wikipedia.org/wiki/Parsonsia_heterophylla,,taxa/366734.json
366790,Angraecum sesquipedale,species,taxon_matched_text,article_title_matched,https://en.wikipedia.org/wiki/Angraecum_sesquipedale | https://pt.wikipedia.org/wiki/Angraecum_sesquipedale,,taxa/366790.json
366863,Valonia ventricosa,species,taxon_matched_text,article_title_matched,https://en.wikipedia.org/wiki/Valonia_ventricosa | https://pt.wikipedia.org/wiki/Valonia_ventricosa,,taxa/366863.json
367000,Festuca duriotagana,species,taxon_matched_text,article_title_matched,https://pt.wikipedia.org/wiki/Festuca_duriotagana,,taxa/367000.json
367103,Kalanchoe synsepala,species,taxon_matched_text,article_title_matched,https://de.wikipedia.org/wiki/Kalanchoe_synsepala,,taxa/367103.json
367209,Hesperantha coccinea,species,taxon_matched_text,article_title_matched,https://en.wikipedia.org/wiki/Hesperantha_coccinea,,taxa/367209.json
367444,Nerine undulata,species,taxon_matched_text,article_title_matched,https://en.wikipedia.org/wiki/Nerine_undulata,,taxa/367444.json
367718,Gladiolus cardinalis,species,taxon_matched_text,article_title_matched,https://en.wikipedia.org/wiki/Gladiolus_cardinalis,,taxa/367718.json
369335,Pittosporum ferrugineum,species,taxon_matched_text,article_title_matched,https://en.wikipedia.org/wiki/Pittosporum_ferrugineum,,taxa/369335.json
369916,Persicaria barbata,species,taxon_matched_text,article_title_matched,https://en.wikipedia.org/wiki/Persicaria_barbata,,taxa/369916.json
370504,Adiantum atroviride,species,taxon_matched_text,article_title_matched,https://en.wikipedia.org/wiki/Adiantum_atroviride,,taxa/370504.json
370735,Launaea arborescens,species,taxon_matched_text,article_title_matched,https://en.wikipedia.org/wiki/Launaea_arborescens | https://pt.wikipedia.org/wiki/Launaea_arborescens,,taxa/370735.json
371871,Lygeum spartum,species,taxon_matched_text,article_title_matched,https://en.wikipedia.org/wiki/Lygeum | https://pt.wikipedia.org/wiki/Lygeum | https://pt.wikipedia.org/wiki/Lygeum_spartum,,taxa/371871.json
372044,Dischidia nummularia,species,taxon_matched_text,article_title_matched,https://en.wikipedia.org/wiki/Dischidia_nummularia,,taxa/372044.json
372245,Yucca recurvifolia,species,text_needs_scope_review,articles_need_scope_review,https://en.wikipedia.org/wiki/Yucca_gloriosa_var._tristis,,taxa/372245.json
372247,Allium fraseri,species,taxonomy_only,taxonomy_only,,,taxa/372247.json
372652,Zingiber spectabile,species,taxon_matched_text,article_title_matched,https://en.wikipedia.org/wiki/Zingiber_spectabile,,taxa/372652.json
372694,Eupatorium lindleyanum,species,taxon_matched_text,article_title_matched,https://en.wikipedia.org/wiki/Eupatorium_lindleyanum,,taxa/372694.json
372718,Cladophora albida,species,taxonomy_only,taxonomy_only,,,taxa/372718.json
374421,Ursinia,genus,taxon_matched_text,article_title_matched,https://en.wikipedia.org/wiki/Ursinia | https://pt.wikipedia.org/wiki/Ursinia,,taxa/374421.json
380967,Salvia aurea,species,taxon_matched_text,article_title_matched,https://en.wikipedia.org/wiki/Salvia_aurea,,taxa/380967.json
381516,Cephaleuros virescens,species,taxon_matched_text,article_title_matched,https://en.wikipedia.org/wiki/Cephaleuros_virescens,,taxa/381516.json
399417,Aeonium undulatum,species,taxon_matched_text,article_title_matched,https://en.wikipedia.org/wiki/Aeonium_undulatum,,taxa/399417.json
399463,Aira multiculmis,species,text_needs_scope_review,articles_need_scope_review,https://es.wikipedia.org/wiki/Aira_caryophyllea,,taxa/399463.json
400020,Blechnum capense,species,text_needs_scope_review,articles_need_scope_review,https://es.wikipedia.org/wiki/Blechnum_cordatum,,taxa/400020.json
400227,Bulbinella rossii,species,taxon_matched_text,article_title_matched,https://en.wikipedia.org/wiki/Bulbinella_rossii,,taxa/400227.json
400448,Carex virgata,species,text_needs_scope_review,articles_need_scope_review,https://en.wikipedia.org/wiki/Carex_appressa,,taxa/400448.json
400944,Coleonema pulchrum,species,taxon_matched_text,article_title_matched,https://es.wikipedia.org/wiki/Coleonema_pulchrum,,taxa/400944.json
401152,Crassula pellucida,species,taxon_matched_text,article_title_matched,https://en.wikipedia.org/wiki/Crassula_pellucida,,taxa/401152.json
401162,Crassula sarmentosa,species,taxon_matched_text,article_title_matched,https://en.wikipedia.org/wiki/Crassula_sarmentosa,,taxa/401162.json
401230,Cyperus albostriatus,species,taxon_matched_text,article_title_matched,https://en.wikipedia.org/wiki/Cyperus_albostriatus,,taxa/401230.json
401287,Davallia mariesii,species,taxon_matched_text,article_title_matched,https://en.wikipedia.org/wiki/Davallia_mariesii,,taxa/401287.json
401752,Escallonia bifida,species,taxon_matched_text,article_title_matched,https://en.wikipedia.org/wiki/Escallonia_bifida,,taxa/401752.json
401832,Fallopia aubertii,species,taxon_matched_text,article_title_matched,https://en.wikipedia.org/wiki/Fallopia_aubertii,,taxa/401832.json
401904,Fissidens viridulus,species,taxonomy_only,taxonomy_only,,,taxa/401904.json
402529,Hoheria angustifolia,species,taxon_matched_text,article_title_matched,https://en.wikipedia.org/wiki/Hoheria_angustifolia,,taxa/402529.json
402660,Hypericum montanum,species,taxon_matched_text,article_title_matched,https://en.wikipedia.org/wiki/Hypericum_montanum | https://pt.wikipedia.org/wiki/Hypericum_montanum,,taxa/402660.json
402784,Indigofera decora,species,taxon_matched_text,article_title_matched,https://en.wikipedia.org/wiki/Indigofera_decora,,taxa/402784.json
402978,Lampranthus glaucus,species,taxon_matched_text,article_title_matched,https://en.wikipedia.org/wiki/Lampranthus_glaucus | https://pt.wikipedia.org/wiki/Lampranthus_glaucus,,taxa/402978.json
403939,Microlepia strigosa,species,taxon_matched_text,article_title_matched,https://en.wikipedia.org/wiki/Microlepia_strigosa,,taxa/403939.json
404400,Osmanthus heterophyllus,species,taxon_matched_text,article_title_matched,https://en.wikipedia.org/wiki/Osmanthus_heterophyllus,,taxa/404400.json
404439,Oxyrrhynchium speciosum,species,taxonomy_only,taxonomy_only,,,taxa/404439.json
405144,Polypogon fugax,species,taxon_matched_text,article_title_matched,https://pt.wikipedia.org/wiki/Polypogon_fugax,,taxa/405144.json
405619,Raoulia subsericea,species,taxonomy_only,taxonomy_only,,,taxa/405619.json
405726,Romulea minutiflora,species,taxonomy_only,taxonomy_only,,,taxa/405726.json
405973,Senecio hispidulus,species,taxon_matched_text,article_title_matched,https://en.wikipedia.org/wiki/Senecio_hispidulus,,taxa/405973.json
406034,Silene chalcedonica,species,taxon_matched_text,article_title_matched,https://en.wikipedia.org/wiki/Silene_chalcedonica,,taxa/406034.json
406386,Syntrichia pagorum,species,taxonomy_only,taxonomy_only,,,taxa/406386.json
407712,Eucalyptus nicholii,species,taxon_matched_text,article_title_matched,https://en.wikipedia.org/wiki/Eucalyptus_nicholii,,taxa/407712.json
408842,Griselinia lucida,species,taxon_matched_text,article_title_matched,https://en.wikipedia.org/wiki/Griselinia_lucida,,taxa/408842.json
410504,Kniphofia caulescens,species,taxon_matched_text,article_title_matched,https://es.wikipedia.org/wiki/Kniphofia_caulescens,,taxa/410504.json
410505,Kniphofia linearifolia,species,taxonomy_only,taxonomy_only,,,taxa/410505.json
410507,Kniphofia ensifolia,species,text_needs_scope_review,articles_need_scope_review,https://de.wikipedia.org/wiki/Schwertbl%C3%A4ttrige_Fackellilie,,taxa/410507.json
410574,Opuntia aurantiaca,species,taxon_matched_text,article_title_matched,https://en.wikipedia.org/wiki/Opuntia_aurantiaca,,taxa/410574.json
410579,Olearia traversiorum,species,taxon_matched_text,article_title_matched,https://en.wikipedia.org/wiki/Olearia_traversiorum,,taxa/410579.json
410585,Trentepohlia abietina,species,taxonomy_only,taxonomy_only,,,taxa/410585.json
410821,Viburnum sargentii,species,taxon_matched_text,article_title_matched,https://en.wikipedia.org/wiki/Viburnum_sargentii,,taxa/410821.json
410874,Cantua buxifolia,species,taxon_matched_text,article_title_matched,https://en.wikipedia.org/wiki/Cantua_buxifolia | https://pt.wikipedia.org/wiki/Cantua_buxifolia,,taxa/410874.json
410881,Pieris formosa,species,taxon_matched_text,article_title_matched,https://en.wikipedia.org/wiki/Pieris_formosa,,taxa/410881.json
410897,Puya chilensis,species,taxon_matched_text,article_title_matched,https://en.wikipedia.org/wiki/Puya_chilensis,,taxa/410897.json
410938,Zelkova carpinifolia,species,taxon_matched_text,article_title_matched,https://en.wikipedia.org/wiki/Zelkova_carpinifolia,,taxa/410938.json
410941,Calceolaria integrifolia,species,taxon_matched_text,article_title_matched,https://en.wikipedia.org/wiki/Calceolaria_integrifolia,,taxa/410941.json
411141,Epilobium nummulariifolium,species,taxonomy_only,taxonomy_only,,,taxa/411141.json
411273,Philotheca myoporoides,species,taxon_matched_text,article_title_matched,https://en.wikipedia.org/wiki/Philotheca_myoporoides,,taxa/411273.json
415128,Aloe × spinosissima,hybrid,text_needs_scope_review,articles_need_scope_review,https://de.wikipedia.org/wiki/Aloen,,taxa/415128.json
415501,× Fatshedera lizei,hybrid,text_needs_scope_review,articles_need_scope_review,https://en.wikipedia.org/wiki/%C3%97_Fatshedera,,taxa/415501.json
415590,Pithophora,genus,taxon_matched_text,article_title_matched,https://en.wikipedia.org/wiki/Pithophora,,taxa/415590.json
415642,Terminalia bellirica,species,taxon_matched_text,article_title_matched,https://en.wikipedia.org/wiki/Terminalia_bellirica,,taxa/415642.json
417296,Rhododendron molle,species,taxon_matched_text,article_title_matched,https://en.wikipedia.org/wiki/Rhododendron_molle,,taxa/417296.json
418548,Gazania leiopoda,species,taxonomy_only,taxonomy_only,,,taxa/418548.json
418569,Protea laurifolia,species,taxon_matched_text,article_title_matched,https://en.wikipedia.org/wiki/Protea_laurifolia,,taxa/418569.json
418641,Pterygota,genus,taxon_matched_text,article_title_matched,https://en.wikipedia.org/wiki/Pterygota | https://pt.wikipedia.org/wiki/Pterigotos,,taxa/418641.json
421593,Scaevola albida,species,taxon_matched_text,article_title_matched,https://en.wikipedia.org/wiki/Scaevola_albida,,taxa/421593.json
423622,Phyllarthron bojerianum,species,taxon_matched_text,article_title_matched,https://en.wikipedia.org/wiki/Phyllarthron_bojerianum,,taxa/423622.json
423654,Miltonia flavescens,species,taxon_matched_text,article_title_matched,https://en.wikipedia.org/wiki/Miltonia_flavescens | https://pt.wikipedia.org/wiki/Miltonia_flavescens,,taxa/423654.json
424953,Erasanthe henrici,species,taxon_matched_text,article_title_matched,https://en.wikipedia.org/wiki/Erasanthe | https://es.wikipedia.org/wiki/Erasanthe_henrici | https://pt.wikipedia.org/wiki/Erasanthe,,taxa/424953.json
425165,Taraxacum triforme,species,taxon_matched_text,article_title_matched,https://en.wikipedia.org/wiki/Taraxacum_triforme | https://pt.wikipedia.org/wiki/Taraxacum_triforme,https://www.gbif.org/species/314868930,taxa/425165.json
425458,Euphorbia tuckeyana,species,taxon_matched_text,article_title_matched,https://en.wikipedia.org/wiki/Euphorbia_tuckeyana,,taxa/425458.json
425471,Ceropegia linearis,species,taxon_matched_text,article_title_matched,https://en.wikipedia.org/wiki/Ceropegia_linearis,,taxa/425471.json
425782,Salacia chinensis,species,taxon_matched_text,article_title_matched,https://en.wikipedia.org/wiki/Salacia_chinensis,,taxa/425782.json
425919,Aloe pluridens,species,taxon_matched_text,article_title_matched,https://en.wikipedia.org/wiki/Aloe_pluridens | https://pt.wikipedia.org/wiki/Aloe_pluridens,,taxa/425919.json
425945,Arabis beirana,species,taxon_matched_text,article_title_matched,https://pt.wikipedia.org/wiki/Arabis_beirana,https://www.gbif.org/species/314868702,taxa/425945.json
426063,Spinifex sericeus,species,taxon_matched_text,article_title_matched,https://en.wikipedia.org/wiki/Spinifex_sericeus | https://pt.wikipedia.org/wiki/Spinifex_sericeus,,taxa/426063.json
426108,Boehmeria macrophylla,species,text_needs_scope_review,articles_need_scope_review,https://en.wikipedia.org/wiki/Boehmeria_virgata_subsp._macrophylla,,taxa/426108.json
426218,Leucospermum cuneiforme,species,taxon_matched_text,article_title_matched,https://en.wikipedia.org/wiki/Leucospermum_cuneiforme,,taxa/426218.json
426421,Pilea involucrata,species,taxon_matched_text,article_title_matched,https://en.wikipedia.org/wiki/Pilea_involucrata,,taxa/426421.json
426563,Robiquetia,genus,taxon_matched_text,article_title_matched,https://en.wikipedia.org/wiki/Robiquetia | https://pt.wikipedia.org/wiki/Robiquetia,,taxa/426563.json
426624,Schotia latifolia,species,taxon_matched_text,article_title_matched,https://de.wikipedia.org/wiki/Schotia_latifolia,,taxa/426624.json
426720,Stromanthe thalia,species,taxon_matched_text,article_title_matched,https://en.wikipedia.org/wiki/Stromanthe_thalia,,taxa/426720.json
427093,Ludisia discolor,species,taxon_matched_text,article_title_matched,https://en.wikipedia.org/wiki/Ludisia | https://pt.wikipedia.org/wiki/Ludisia | https://pt.wikipedia.org/wiki/Ludisia_discolor,,taxa/427093.json
427261,Nuxia floribunda,species,taxon_matched_text,article_title_matched,https://en.wikipedia.org/wiki/Nuxia_floribunda,,taxa/427261.json
427274,Ohwia caudata,species,taxon_matched_text,article_title_matched,https://en.wikipedia.org/wiki/Ohwia_caudata,,taxa/427274.json
427340,Passiflora amethystina,species,taxonomy_only,taxonomy_only,,,taxa/427340.json
427405,Croton bonplandianus,species,taxon_matched_text,article_title_matched,https://es.wikipedia.org/wiki/Croton_bonplandianus,,taxa/427405.json
427550,Dracaena cochinchinensis,species,taxon_matched_text,article_title_matched,https://en.wikipedia.org/wiki/Dracaena_cochinchinensis,,taxa/427550.json
427631,Euphorbia antiquorum,species,taxon_matched_text,article_title_matched,https://en.wikipedia.org/wiki/Euphorbia_antiquorum,,taxa/427631.json
427727,Glandularia tenera,species,text_needs_scope_review,articles_need_scope_review,https://en.wikipedia.org/wiki/Verbena_tenera,,taxa/427727.json
428008,Begonia masoniana,species,taxon_matched_text,article_title_matched,https://en.wikipedia.org/wiki/Begonia_masoniana,,taxa/428008.json
428023,Bolusanthus speciosus,species,taxon_matched_text,article_title_matched,https://en.wikipedia.org/wiki/Bolusanthus | https://es.wikipedia.org/wiki/Bolusanthus_speciosus | https://pt.wikipedia.org/wiki/Bolusanthus,,taxa/428023.json
428099,Calpurnia aurea,species,taxon_matched_text,article_title_matched,https://en.wikipedia.org/wiki/Calpurnia_aurea,,taxa/428099.json
428144,Choerospondias axillaris,species,taxon_matched_text,article_title_matched,https://en.wikipedia.org/wiki/Choerospondias | https://es.wikipedia.org/wiki/Choerospondias_axillaris | https://pt.wikipedia.org/wiki/Choerospondias,,taxa/428144.json
428191,Coelogyne tomentosa,species,taxon_matched_text,article_title_matched,https://en.wikipedia.org/wiki/Coelogyne_tomentosa | https://pt.wikipedia.org/wiki/Coelogyne_tomentosa,,taxa/428191.json
428536,Bowiea volubilis,species,taxon_matched_text,article_title_matched,https://de.wikipedia.org/wiki/Bowiea_volubilis | https://en.wikipedia.org/wiki/Bowiea | https://pt.wikipedia.org/wiki/Bowiea,,taxa/428536.json
428539,Adromischus cristatus,species,taxon_matched_text,article_title_matched,https://en.wikipedia.org/wiki/Adromischus_cristatus,,taxa/428539.json
428558,Rhoicissus,genus,taxon_matched_text,article_title_matched,https://en.wikipedia.org/wiki/Rhoicissus | https://pt.wikipedia.org/wiki/Rhoicissus,,taxa/428558.json
430339,Chondria capillaris,species,taxonomy_only,taxonomy_only,,,taxa/430339.json
430398,Syringa × hyacinthiflora,hybrid,taxonomy_only,taxonomy_only,,,taxa/430398.json
430487,Salvia confertiflora,species,taxon_matched_text,article_title_matched,https://en.wikipedia.org/wiki/Salvia_confertiflora,,taxa/430487.json
430601,Acokanthera oblongifolia,species,taxon_matched_text,article_title_matched,https://en.wikipedia.org/wiki/Acokanthera_oblongifolia,,taxa/430601.json
430622,Aeschynanthus radicans,species,taxon_matched_text,article_title_matched,https://en.wikipedia.org/wiki/Aeschynanthus_radicans,,taxa/430622.json
430667,Anthurium scherzerianum,species,taxon_matched_text,article_title_matched,https://en.wikipedia.org/wiki/Anthurium_scherzerianum,,taxa/430667.json
430726,Bifrenaria harrisoniae,species,taxon_matched_text,article_title_matched,https://en.wikipedia.org/wiki/Bifrenaria_harrisoniae | https://pt.wikipedia.org/wiki/Bifrenaria_harrisoniae,,taxa/430726.json
430729,Blechnum brasiliense,species,text_needs_scope_review,articles_need_scope_review,https://en.wikipedia.org/wiki/Neoblechnum | https://pt.wikipedia.org/wiki/Neoblechnum,,taxa/430729.json
430996,Eugenia pyriformis,species,taxon_matched_text,article_title_matched,https://en.wikipedia.org/wiki/Eugenia_pyriformis,,taxa/430996.json
431012,Ficus aspera,species,taxon_matched_text,article_title_matched,https://en.wikipedia.org/wiki/Ficus_aspera,,taxa/431012.json
431083,Guettarda uruguensis,species,text_needs_scope_review,articles_need_scope_review,https://es.wikipedia.org/wiki/Guettarda_uruguayensis,,taxa/431083.json
431159,Ixia viridiflora,species,taxon_matched_text,article_title_matched,https://en.wikipedia.org/wiki/Ixia_viridiflora,,taxa/431159.json
431228,Leucospermum patersonii,species,taxon_matched_text,article_title_matched,https://en.wikipedia.org/wiki/Leucospermum_patersonii,,taxa/431228.json
431261,Mandevilla × amabilis,hybrid,taxon_matched_text,article_title_matched,https://en.wikipedia.org/wiki/Mandevilla_%C3%97_amabilis,,taxa/431261.json
431304,Melaleuca decussata,species,taxon_matched_text,article_title_matched,https://en.wikipedia.org/wiki/Melaleuca_decussata,,taxa/431304.json
431412,Paullinia cupana,species,text_needs_scope_review,articles_need_scope_review,https://en.wikipedia.org/wiki/Guarana | https://pt.wikipedia.org/wiki/Guaran%C3%A1,,taxa/431412.json
431459,Pilocarpus pennatifolius,species,taxon_matched_text,article_title_matched,https://es.wikipedia.org/wiki/Pilocarpus_pennatifolius,,taxa/431459.json
431536,Rhaphidophora decursiva,species,taxon_matched_text,article_title_matched,https://en.wikipedia.org/wiki/Rhaphidophora_decursiva,,taxa/431536.json
431608,Schisandra chinensis,species,taxon_matched_text,article_title_matched,https://en.wikipedia.org/wiki/Schisandra_chinensis,,taxa/431608.json
431651,Seriphium plumosum,species,text_needs_scope_review,articles_need_scope_review,https://en.wikipedia.org/wiki/Stoebe_plumosa,,taxa/431651.json
431695,Trevesia palmata,species,taxon_matched_text,article_title_matched,https://en.wikipedia.org/wiki/Trevesia_palmata,,taxa/431695.json
431783,Elegia tectorum,species,taxon_matched_text,article_title_matched,https://en.wikipedia.org/wiki/Elegia_tectorum,,taxa/431783.json
436444,Glyceria notata,species,taxon_matched_text,article_title_matched,https://en.wikipedia.org/wiki/Glyceria_notata,,taxa/436444.json
436598,Isolepis digitata,species,taxonomy_only,taxonomy_only,,,taxa/436598.json
437161,Zannichellia peltata,species,taxon_matched_text,article_title_matched,https://pt.wikipedia.org/wiki/Zannichellia_peltata,,taxa/437161.json
437868,Lycium schweinfurthii,species,taxon_matched_text,article_title_matched,https://en.wikipedia.org/wiki/Lycium_schweinfurthii,,taxa/437868.json
437969,Carex humilis,species,taxon_matched_text,article_title_matched,https://en.wikipedia.org/wiki/Carex_humilis,,taxa/437969.json
438279,Cleistocactus hyalacanthus,species,taxon_matched_text,article_title_matched,https://en.wikipedia.org/wiki/Cleistocactus_hyalacanthus,,taxa/438279.json
438940,Gymnocalycium baldianum,species,taxon_matched_text,article_title_matched,https://en.wikipedia.org/wiki/Gymnocalycium_baldianum,,taxa/438940.json
439617,Leucadendron strobilinum,species,taxon_matched_text,article_title_matched,https://en.wikipedia.org/wiki/Leucadendron_strobilinum,,taxa/439617.json
439984,Magnolia compressa,species,taxon_matched_text,article_title_matched,https://en.wikipedia.org/wiki/Magnolia_compressa,,taxa/439984.json
441409,Opuntia arechavaletae,species,text_needs_scope_review,articles_need_scope_review,https://es.wikipedia.org/wiki/Opuntia_monacantha,,taxa/441409.json
441706,Parodia microsperma,species,taxon_matched_text,article_title_matched,https://es.wikipedia.org/wiki/Parodia_microsperma,,taxa/441706.json
441727,Parodia scopa,species,taxon_matched_text,article_title_matched,https://en.wikipedia.org/wiki/Parodia_scopa | https://pt.wikipedia.org/wiki/Parodia_scopa,,taxa/441727.json
442948,Rebutia minuscula,species,taxon_matched_text,article_title_matched,https://en.wikipedia.org/wiki/Rebutia_minuscula,,taxa/442948.json
