taxonId,name,rank,status,language,allRawSourceTokens,selectedRawSourceTokens,selectedCleanSourceTokens,evidencePacketTokens,hasSources,draftRequestTextTokens
511006,Alcantarea imperialis,species,taxon_matched_text,en,1969,1234,304,427,True,1217
514677,Ononis diffusa,species,taxon_matched_text,pt,1203,1203,237,385,True,1175
525523,Rubus galloecicus,species,taxon_matched_text,pt,1242,1242,248,419,True,1209
546074,Euphorbia angulata,species,taxon_matched_text,pt,1140,1140,98,232,True,1022
560864,Echinospartum lusitanicum,species,taxonomy_only,,0,0,0,47,False,837
577631,Convolvulus farinosus,species,taxon_matched_text,en,1793,538,30,118,True,908
602447,Cymbalaria glutinosa,species,taxonomy_only,,0,0,0,45,False,835
630862,Heliotropium ramosissimum,species,taxon_matched_text,pt,1305,1305,269,446,True,1236
733115,Galium concatenatum,species,taxon_matched_text,pt,1235,1235,563,832,True,1622
741538,Rumex roseus,species,taxon_matched_text,pt,1190,1190,241,406,True,1196
804760,Phelipanche mutelii,species,text_needs_scope_review,en,1861,322,31,120,True,910
866173,Conopodium subcarneum,species,taxon_matched_text,pt,1302,1302,274,449,True,1239
870039,Trichocereus spachianus,species,text_needs_scope_review,en,2041,2041,602,718,True,1508
884445,Guzmania conifera,species,taxon_matched_text,en,656,656,63,166,True,956
919362,Passiflora × violacea,hybrid,taxon_matched_text,en,867,867,344,464,True,1254
919792,Lavandula × limae,hybrid,taxonomy_only,,0,0,0,44,False,834
955877,Hypericum × hidcoteense,hybrid,taxonomy_only,,0,0,0,46,False,836
979052,Euphorbia uliginosa,species,taxon_matched_text,pt,1180,1180,116,253,True,1043
1274020,Thrincia glabrata,species,taxonomy_only,,0,0,0,42,False,832
1311723,Ravenala madagascariensis,species,taxon_matched_text,en,2530,1739,546,719,True,1509
1409518,Carex oederi,species,taxon_matched_text,pt,4358,1292,317,463,True,1253
1435860,Asplenium braithwaitei,species,taxonomy_only,,0,0,0,46,False,836
1441711,Passiflora manicata × tarminiana,hybrid,taxonomy_only,,0,0,0,50,False,840
1455863,Rosa × damascena,hybrid,taxon_matched_text,en,3187,3187,1593,1907,True,2697
1480485,Silene tuberculata,species,taxonomy_only,,0,0,0,42,False,832
1511165,Patzkea paniculata,species,text_needs_scope_review,en,1604,1604,49,136,True,926
1511491,Dioscorea edulis,species,taxonomy_only,,0,0,0,44,False,834
1683702,Sagina filicaulis,species,taxonomy_only,,0,0,0,42,False,832
51610,Veronica chamaedrys,species,taxon_matched_text,en,3283,2012,434,580,True,1370
54431,Ribes rubrum,species,text_needs_scope_review,en,4639,3936,1613,1846,True,2636
54801,Morus rubra,species,taxon_matched_text,en,7797,7797,2899,3368,True,4158
55405,Petunia axillaris,species,taxon_matched_text,en,855,855,187,283,True,1073
58085,Sisymbrium irio,species,taxon_matched_text,en,5966,4642,1706,2004,True,2794
58230,Plantago ovata,species,taxon_matched_text,en,2317,1024,119,212,True,1002
59556,Cercis occidentalis,species,taxon_matched_text,en,2906,2906,1046,1303,True,2093
62588,Hypericum mutilum,species,taxon_matched_text,en,4449,3310,1903,2135,True,2925
68319,Medinilla magnifica,species,taxon_matched_text,en,1028,1028,537,682,True,1472
76220,Cerastium diffusum,species,taxon_matched_text,en,2012,741,266,371,True,1161
76750,Dysphania multifida,species,taxon_matched_text,en,1736,507,169,266,True,1056
77254,Geranium core-core,species,taxonomy_only,,0,0,0,42,False,832
77540,Ixia maculata,species,taxon_matched_text,en,1795,549,150,234,True,1024
77663,Lepidium campestre,species,taxon_matched_text,en,1770,1352,478,602,True,1392
77838,Lotus tenuis,species,taxon_matched_text,en,863,863,125,233,True,1023
77913,Lycopodiella inundata,species,taxon_matched_text,en,1402,1402,649,832,True,1622
78378,Pelargonium panduriforme,species,taxonomy_only,,0,0,0,43,False,833
78534,Phalaris angusta,species,taxon_matched_text,en,753,753,199,304,True,1094
78535,Phalaris brachystachys,species,taxon_matched_text,en,2026,603,163,276,True,1066
78792,Pyracantha koidzumii,species,taxon_matched_text,en,655,655,81,182,True,972
82772,Erythrina abyssinica,species,taxon_matched_text,en,1159,1159,528,656,True,1446
118873,Tripleurospermum maritimum,species,taxon_matched_text,en,3658,2363,494,652,True,1442
122980,Phyllostachys edulis,species,taxon_matched_text,en,3086,2450,1086,1235,True,2025
123481,Sabal palmetto,species,taxon_matched_text,en,4804,4804,1626,1908,True,2698
124395,Ctenidium molluscum,species,taxon_matched_text,en,254,254,29,125,True,915
127030,Cochlearia danica,species,taxon_matched_text,en,1780,532,157,287,True,1077
127290,Carex depressa,species,taxon_matched_text,pt,1212,1212,251,394,True,1184
133075,Plantago alpina,species,taxon_matched_text,en,1725,564,21,104,True,894
135408,Quercus cerris,species,taxon_matched_text,en,4895,4895,1457,1703,True,2493
135553,Thujopsis dolabrata,species,text_needs_scope_review,en,5903,1540,657,812,True,1602
136170,Ceratozamia mexicana,species,taxon_matched_text,en,594,594,70,166,True,956
141184,Carex remota,species,taxon_matched_text,en,2519,1332,332,444,True,1234
155851,Thinopyrum elongatum,species,taxon_matched_text,en,495,495,121,217,True,1007
155862,Thymelaea broteriana,species,taxon_matched_text,pt,1692,1692,652,900,True,1690
157583,Jungermannia,genus,taxon_matched_text,en,8579,8579,5825,6329,True,7119
157642,Houttuynia cordata,species,taxon_matched_text,en,8892,3517,1146,1410,True,2200
158132,Agrostis canina,species,taxon_matched_text,en,2595,1606,376,529,True,1319
158432,Anthoceros punctatus,species,taxon_matched_text,en,411,411,30,115,True,905
160332,Cerastium brachypetalum,species,taxon_matched_text,en,2743,1372,465,579,True,1369
160583,Cinnamomum burmanni,species,taxon_matched_text,en,3388,3388,569,729,True,1519
163177,Galium glaucum,species,taxon_matched_text,en,2098,828,135,251,True,1041
163882,Hygroamblystegium varium,species,taxon_matched_text,en,860,860,80,195,True,985
164526,Lepidium ruderale,species,taxon_matched_text,en,719,300,71,160,True,950
165527,Moricandia arvensis,species,taxon_matched_text,en,2351,1046,102,202,True,992
167538,Pterigynandrum filiforme,species,taxon_matched_text,en,214,214,32,136,True,926
167982,Rosa gallica,species,taxon_matched_text,en,7511,2864,733,927,True,1717
168382,Salvia lemmonii,species,text_needs_scope_review,en,2827,2827,1258,1454,True,2244
168442,Satureja montana,species,text_needs_scope_review,en,3595,3168,887,1129,True,1919
179421,Begonia heracleifolia,species,taxon_matched_text,en,962,962,79,165,True,955
181596,Ononis alopecuroides,species,taxon_matched_text,en,1657,359,87,189,True,979
196971,Ranunculus fluitans,species,taxon_matched_text,en,1493,1493,499,681,True,1471
201453,Roystonea regia,species,taxon_matched_text,en,8914,8614,2477,2791,True,3581
204259,Bromus rigidus,species,taxon_matched_text,en,2164,995,444,597,True,1387
204362,Nasturtium microphyllum,species,taxon_matched_text,en,831,831,110,204,True,994
273687,Agave mapisaga,species,taxon_matched_text,es,836,836,425,589,True,1379
274370,Opuntia dillenii,species,taxon_matched_text,en,1829,621,55,144,True,934
274730,Lepidozia cupressina,species,taxonomy_only,,0,0,0,41,False,831
283326,Asparagus falcatus,species,taxon_matched_text,en,629,629,295,439,True,1229
287245,Macadamia integrifolia,species,taxon_matched_text,en,2290,1455,345,535,True,1325
327525,Phaeoceros laevis,species,taxon_matched_text,en,1327,1327,358,468,True,1258
331121,Citrus × aurantiifolia,hybrid,text_needs_scope_review,en,6380,5131,2150,2491,True,3281
331132,Begonia × erythrophylla,hybrid,taxonomy_only,,0,0,0,44,False,834
334567,Grewia occidentalis,species,taxon_matched_text,en,1258,1258,411,553,True,1343
336005,Campanula poscharskyana,species,taxon_matched_text,en,1910,799,414,582,True,1372
337749,Euphorbia grandicornis,species,taxon_matched_text,en,1755,1755,343,504,True,1294
338098,Salix eleagnos,species,taxon_matched_text,en,884,884,254,368,True,1158
338368,Tanacetum corymbosum,species,taxon_matched_text,en,1603,238,34,136,True,926
338388,Euphorbia hyberna,species,taxon_matched_text,pt,902,902,107,226,True,1016
341585,Picris willkommii,species,taxon_matched_text,pt,1594,1594,610,848,True,1638
342055,Lotus argyrodes,species,taxon_matched_text,en,1677,442,107,226,True,1016
349239,Aloe brevifolia,species,taxon_matched_text,en,1983,1274,537,694,True,1484
357867,Adonis microcarpa,species,taxon_matched_text,en,1857,611,393,550,True,1340
363724,Phleum bertolonii,species,taxon_matched_text,en,7216,979,324,462,True,1252
400463,Carex punctata,species,taxon_matched_text,en,2463,1166,277,393,True,1183
418237,Cereus jamacaru,species,taxon_matched_text,en,4316,1753,799,998,True,1788
418756,Vicia capreolata,species,taxon_matched_text,pt,1232,1232,253,424,True,1214
424112,Delosperma echinatum,species,taxon_matched_text,en,590,590,116,216,True,1006
436995,Schoenoplectus litoralis,species,taxon_matched_text,pt,1598,1598,563,769,True,1559
461313,Exormotheca welwitschii,species,taxonomy_only,,0,0,0,47,False,837
461369,Riccia perennis,species,taxonomy_only,,0,0,0,39,False,829
481160,Dactylorhiza insularis,species,taxon_matched_text,en,1567,1567,430,597,True,1387
482848,Scilla hyacinthoides,species,taxon_matched_text,en,527,527,145,253,True,1043
485623,Althenia filiformis,species,taxon_matched_text,pt,364,364,211,338,True,1128
490378,Malva subovata,species,taxon_matched_text,en,960,960,99,194,True,984
491674,Ruschia macowanii,species,taxonomy_only,,0,0,0,40,False,830
492815,Convolvulus pentapetaloides,species,taxon_matched_text,en,1776,418,116,220,True,1010
492955,Parapholis filiformis,species,taxon_matched_text,en,1627,362,114,214,True,1004
494401,Stauridium tetras,species,taxonomy_only,,0,0,0,41,False,831
497813,Myosotis balbisiana,species,taxon_matched_text,pt,1208,1208,232,404,True,1194
501464,Chaenostoma cordatum,species,taxon_matched_text,en,1365,1365,393,551,True,1341
504607,Euphorbia umbellata,species,taxon_matched_text,en,2770,1925,611,780,True,1570
514198,Coincya transtagana,species,taxon_matched_text,pt,1291,1291,271,443,True,1233
514700,Hippocrepis ciliata,species,taxon_matched_text,en,1638,373,112,212,True,1002
515652,Lobularia libyca,species,taxon_matched_text,pt,1815,1815,559,802,True,1592
516431,Caropsis verticillatoinundata,species,text_needs_scope_review,en,940,689,33,121,True,911
542735,Paronychia capitata,species,taxonomy_only,,0,0,0,41,False,831
633975,Schizogyne sericea,species,taxon_matched_text,en,1719,403,30,117,True,907
639688,Lithophyllum dentatum,species,taxon_matched_text,pt,907,907,543,687,True,1477
743091,Bostrychia scorpioides,species,taxonomy_only,,0,0,0,45,False,835
790312,Lavandula × heterophylla,hybrid,taxonomy_only,,0,0,0,41,False,831
803139,Ophrys × sommieri,hybrid,taxonomy_only,,0,0,0,44,False,834
829568,Orobanche balsensis,species,taxonomy_only,,0,0,0,43,False,833
856387,Goeppertia rufibarba,species,taxon_matched_text,en,1001,1001,152,258,True,1048
857208,Berberis japonica,species,taxon_matched_text,en,1958,1958,624,768,True,1558
886597,Sedum cespitosum,species,text_needs_scope_review,es,1157,1157,668,872,True,1662
891580,Limonium algarvense,species,taxon_matched_text,pt,611,611,407,559,True,1349
952769,Odontites viscosus,species,taxon_matched_text,pt,1256,1256,271,420,True,1210
1123342,Limonium plurisquamatum,species,taxon_matched_text,pt,1546,1546,511,762,True,1552
1138754,Ceramium echionotum,species,taxon_matched_text,en,729,729,256,379,True,1169
1143003,Dianthus nudiflorus,species,taxon_matched_text,en,1141,1141,267,368,True,1158
1284659,Ceramium pallidum,species,taxon_matched_text,en,698,698,232,372,True,1162
1374034,Conopodium thalictrifolium,species,taxon_matched_text,es,1070,1070,532,727,True,1517
1407175,Pseudopodospermum crispatulum,species,taxonomy_only,,0,0,0,50,False,840
1458993,Festuca salzmannii,species,taxon_matched_text,en,1777,1458,311,431,True,1221
1554981,Silene coutinhoi,species,taxon_matched_text,pt,1158,1158,264,433,True,1223
1596733,Schlumbergera × buckleyi,hybrid,text_needs_scope_review,en,11171,10658,5353,5942,True,6732
1673110,Linaria almadensis,species,taxon_matched_text,en,2604,1237,458,596,True,1386
50851,Cerastium arvense,species,taxon_matched_text,en,1455,971,318,433,True,1223
55226,Coleonema album,species,taxon_matched_text,es,838,838,507,653,True,1443
55979,Galeopsis tetrahit,species,taxon_matched_text,en,2419,1153,489,625,True,1415
56160,Valeriana officinalis,species,taxon_matched_text,pt,13272,4385,2677,3088,True,3878
56849,Brahea edulis,species,taxon_matched_text,en,1688,1688,698,832,True,1622
57020,Eleocharis acicularis,species,taxon_matched_text,en,3473,2180,621,836,True,1626
61236,Chaenomeles japonica,species,taxon_matched_text,en,1499,1499,440,583,True,1373
62085,Bunium bulbocastanum,species,taxon_matched_text,en,2111,864,169,279,True,1069
62200,Anchusa arvensis,species,taxon_matched_text,en,3518,2111,719,987,True,1777
62671,Pueraria montana,species,taxon_matched_text,en,6517,6517,2243,2592,True,3382
64177,Leersia oryzoides,species,taxon_matched_text,en,2131,821,190,278,True,1068
68131,Picea sitchensis,species,taxon_matched_text,en,7688,7299,2513,2893,True,3683
75864,Brachypodium pinnatum,species,taxon_matched_text,en,706,706,150,265,True,1055
76791,Eleusine tristachya,species,taxon_matched_text,pt,1277,1277,276,446,True,1236
76846,Equisetum palustre,species,taxon_matched_text,en,2687,2687,501,669,True,1459
76849,Eragrostis cilianensis,species,taxon_matched_text,en,1895,570,172,290,True,1080
76850,Eragrostis curvula,species,taxon_matched_text,en,3023,1772,766,952,True,1742
76855,Eragrostis minor,species,taxon_matched_text,en,3396,2189,298,402,True,1192
77755,Limonium perezii,species,taxon_matched_text,en,848,848,293,419,True,1209
78998,Schoenoplectus tabernaemontani,species,taxon_matched_text,en,2205,2205,569,730,True,1520
79441,Tripleurospermum inodorum,species,taxon_matched_text,en,2743,2743,1358,1597,True,2387
85047,Scabiosa columbaria,species,taxon_matched_text,en,3140,1755,221,340,True,1130
119386,Curcuma longa,species,text_needs_scope_review,en,16324,10671,4032,4506,True,5296
119900,Rhipsalis baccifera,species,taxon_matched_text,en,3537,2601,220,320,True,1110
119936,Vitis riparia,species,taxon_matched_text,en,2770,1982,1036,1235,True,2025
120490,Philodendron hederaceum,species,taxon_matched_text,en,4455,4455,1045,1264,True,2054
124741,Viburnum lantana,species,taxon_matched_text,en,2383,1486,604,811,True,1601
126188,Gagea lutea,species,taxon_matched_text,en,1397,1397,138,235,True,1025
127345,Vicia sepium,species,taxon_matched_text,en,2202,982,498,631,True,1421
127861,Cunninghamia lanceolata,species,taxon_matched_text,en,10766,3322,878,1039,True,1829
129401,Aristea ecklonii,species,taxon_matched_text,en,998,998,141,240,True,1030
132176,Niphidium crassifolium,species,taxon_matched_text,en,2757,2757,618,758,True,1548
135363,Lophostemon confertus,species,taxon_matched_text,en,1435,1435,344,461,True,1251
135773,Picea omorika,species,taxon_matched_text,en,2809,2403,756,917,True,1707
137723,Dryopteris oreades,species,taxon_matched_text,en,883,883,371,539,True,1329
138475,Trifolium obscurum,species,taxon_matched_text,pt,1242,1242,239,404,True,1194
138858,Ononis pinnata,species,taxon_matched_text,pt,1466,1466,491,710,True,1500
141535,Plagiomnium cuspidatum,species,taxon_matched_text,en,3199,3199,1166,1384,True,2174
141623,Platycodon grandiflorus,species,taxon_matched_text,es,6447,2029,1218,1453,True,2243
142654,Rudbeckia fulgida,species,taxon_matched_text,en,2400,2400,1153,1389,True,2179
142818,Blechnum occidentale,species,taxon_matched_text,en,997,997,85,190,True,980
148006,Salvia farinacea,species,taxon_matched_text,en,2030,2030,978,1124,True,1914
153954,Tagetes lunulata,species,text_needs_scope_review,en,15331,4714,1012,1261,True,2051
154224,Lysimachia nemorum,species,taxon_matched_text,en,2081,787,168,275,True,1065
157765,Abelmoschus esculentus,species,text_needs_scope_review,en,10096,7336,2269,2583,True,3373
158209,Alopecurus arundinaceus,species,taxon_matched_text,en,2246,924,135,230,True,1020
159109,Avena strigosa,species,taxon_matched_text,en,2008,800,177,283,True,1073
159260,Bidens odorata,species,text_needs_scope_review,es,1994,1994,1042,1266,True,2056
159761,Campanula medium,species,taxon_matched_text,en,1666,1666,773,977,True,1767
160946,Cotoneaster dammeri,species,taxon_matched_text,en,944,944,357,476,True,1266
161415,Cynoglossum amabile,species,taxon_matched_text,en,1084,1084,166,276,True,1066
162224,Elatine triandra,species,taxon_matched_text,en,1667,443,74,179,True,969
163061,Fossombronia angulosa,species,taxonomy_only,,0,0,0,42,False,832
163113,Fuchsia paniculata,species,taxon_matched_text,en,743,743,221,339,True,1129
